Korean,죄송해요... 정말 죄송해요.
Russian,I'm sorry... I'm so sorry.
Japanese,すみません…本当にすみません。
Portuguese_Brazil,Me desculpe... me desculpe.
Chinese_Simplified,我很抱歉……真的很抱歉。
Chinese_Traditional,我很抱歉……真的很抱歉。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0040-Alta
English_US,За что?
Description,
French,Pour quoi ?
Italian,Per cosa?
German,Was tut dir leid?
Spanish_Spain,¿Por qué?
Spanish_LATAM,¿Por qué?
Korean,뭐가요?
Russian,For what?
Japanese,なんで謝る？
Portuguese_Brazil,Por quê?
Chinese_Simplified,为什么？
Chinese_Traditional,為何抱歉？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0041-Customer
English_US,Мне нужно идти. До свидания. Простите.
Description,
French,Je dois y aller. Au revoir. Je m'excuse.
Italian,Devo andare. Arrivederci. Mi dispiace.
German,Ich muss weg. Leb wohl. Tut mir leid.
Spanish_Spain,Tengo que irme. Adiós. Lo siento.
Spanish_LATAM,Me tengo que ir. Adiós. Perdón.
Korean,가봐야겠어요. 잘 있어요. 미안합니다.
Russian,I need to leave. Goodbye. I'm sorry.
Japanese,もう行かなくては。失礼します。すみません。
Portuguese_Brazil,Preciso ir. Tchau. Me desculpe.
Chinese_Simplified,我得走了。再见。对不起。
Chinese_Traditional,我必須離開了。再會。抱歉。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0042-Alta
English_US,"Что?? Вы не можете уйти, как я дам вам чая?!"
Description,
French,"Quoi ? Tu ne peux pas partir, comment je vais te donner du thé ?"
Italian,"Che cosa? Non puoi andartene, come faccio a servirti il tè?!"
German,"Was? Du kannst nicht weg, wie soll ich dir dann Tee servieren?"
Spanish_Spain,"¿¿Qué?? No puedes irte, ¿¡cómo te voy a dar té!?"
Spanish_LATAM,¡¿Qué?! ¡No te puedes ir! ¡¿Cómo te voy a dar el té?!
Korean,뭐라고요?? 가긴 어딜 가요. 차를 만들어준다니까?!
Russian,"What?? You can't leave, how will I give you tea?!"
Japanese,何だって？ それは困る！ お茶を出せないだろ！
Portuguese_Brazil,"Quê?? Você não pode ir embora, como vou te dar o chá?!"
Chinese_Simplified,什么？？你不能走，你走了我怎么给你泡茶？！
Chinese_Traditional,什麼？？你不能離開，這樣我要怎麼上茶給你喝？！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0043-Customer
English_US,Простите.
Description,
French,Je m'excuse.
Italian,Mi dispiace.
German,Tut mir leid.
Spanish_Spain,Lo siento.
Spanish_LATAM,Perdón.
Korean,미안합니다.
Russian,I'm sorry.
Japanese,ごめんなさい。
Portuguese_Brazil,Me desculpe.
Chinese_Simplified,抱歉。
Chinese_Traditional,抱歉。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0044-Alta
English_US,О! Вы вернулись.
Description,
French,Ah ! Te revoilà !
Italian,Oh! Di nuovo qua?
German,Oh! Du bist wieder da.
Spanish_Spain,¡Ah! Has vuelto otra vez.
Spanish_LATAM,¡Ah! Volviste.
Korean,아! 돌아오셨네요.
Russian,Oh! You're back again.
Japanese,あんた！ 戻ってきたのか。
Portuguese_Brazil,Ah! Você voltou.
Chinese_Simplified,哦！你回来了。
Chinese_Traditional,噢！你回來了。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0045-Customer
English_US,*кхм*
Description,
French,*hum*
Italian,*ehm*
German,*hüstel*
Spanish_Spain,*ejem*
Spanish_LATAM,*ejem*
Korean,크흠.
Russian,*ahem*
Japanese,エヘン。
Portuguese_Brazil,*ahem*
Chinese_Simplified,*咳咳*
Chinese_Traditional,*清喉嚨*
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0046-Customer
English_US,"Послушайте-ка, местный житель! Не беспокоили ли вас в последнее время злые духи?"
Description,"""malevolent spirits"" means ""evil ghosts or evil magical beings"""
French,"Dis-moi, citoyenne ! Aurais-tu été dérangée par des esprits malveillants récemment ?"
Italian,"Dimmi, abitante di questo posto! Sei stata infastidita dagli spiriti maligni di recente?"
German,"Sag mir, einheimische Bürgerin! Haben dich in letzter Zeit böswillige Geister gequält?"
Spanish_Spain,"¡Di, ciudadana local! ¿Te han preocupado últimamente los espíritus malévolos?"
Spanish_LATAM,"¡Dime, estimada ciudadana! ¿Los espíritus malévolos te tienen algo preocupada?"
Korean,"안녕하십니까, 마을 주민분! 최근 혹시 악령 때문에 골치 아픈 일은 없었는지요?"
Russian,"Say there, local citizen! Have you found yourself troubled lately by malevolent spirits?"
Japanese,どうも、この町の方ですね！ 最近、気づいたら悪霊に悩まされていたりしませんか？
Portuguese_Brazil,"Olá, me diga uma coisa: espíritos malévolos têm te incomodado recentemente?"
Chinese_Simplified,乡亲们，说说看！大家最近是否被恶灵困扰？
Chinese_Traditional,當地居民，我有事相問！請問你最近是否有被惡靈騷擾？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0047-Customer
English_US,"И впрямь, кажется, что демоны преследуют нас каждую минуту бодрствования, как никогда раньше. Трагедия!"
Description,
French,"Car, en effet, et plus que jamais, il semble qu'en ce moment les démons viennent hanter nos moindres instants. Une tragédie !"
Italian,"Oggi più che mai, i demoni sembrano perseguitare ogni minuto della nostra giornata. Una vera tragedia!"
German,Tatsächlich scheinen Dämonen mehr denn je unser Leben zu verdüstern. Eine Tragödie!
Spanish_Spain,"De hecho, más que nunca, los demonios parecen acechar cada minuto que estamos despiertos. ¡Es una tragedia!"
Spanish_LATAM,"Porque, a decir verdad, los demonios parecen estar más inquietos y acechantes que nunca. ¡Qué tragedia!"
Korean,그 어느 때보다도 악령이 기승을 부리는 요즘입니다. 정말 안타까운 일이죠!
Russian,"Indeed, more than ever, demons seem to haunt our every waking minute. A tragedy!"
Japanese,そう、もはや真っ昼間にも、かつてないほどの魔物が闊歩しているようです。なんという悲劇！
Portuguese_Brazil,"Sim, mais do que nunca, demônios parecem assombrar o tempo todo. Uma tragédia!"
Chinese_Simplified,确实，魔灾似乎愈演愈烈，无时无刻困扰着大家。真是悲剧！
Chinese_Traditional,惡魔的確越來越常在我們清醒的時候肆虐。真慘！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0048-Customer
English_US,"Несомненно, и в своём городке вы заметили множество незаконных призраков."
Description,"""unlawful apparitions"" means ""ghosts who aren't allowed to be there"""
French,"Tu as toi aussi sûrement remarqué, en ces lieux mêmes, une recrudescence d'apparitions illégales."
Italian,Sicuramente avrai notato l'abbondanza di apparizioni illecite nel tuo villaggio.
German,Sicher hast du in deiner eigenen Stadt schon die Vielfalt ungesetzlicher Erscheinungen bemerkt.
Spanish_Spain,Seguro que en tu propia ciudad también has notado la abundancia de apariciones ilegítimas.
Spanish_LATAM,Seguro que en tu propia ciudad también pudiste notar la abundancia de apariciones ilegítimas.
Korean,주민분도 마을에서 배덕한 유령의 출몰을 자주 경험했을 텐데요.
Russian,"Surely in your own town, you too have noticed the abundance of unlawful apparitions."
Japanese,もちろんあなたの町にも、おびただしい数の亡霊がいることにお気づきでしょう。
Portuguese_Brazil,"Certamente, na sua cidade você também percebeu a abundância de aparições ilegais."
Chinese_Simplified,大家在镇子里肯定也目睹了大量幽灵为非作歹。
Chinese_Traditional,你一定也在你居住的這座城鎮注意到大量胡作非為的靈體吧。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0049-Choice
English_US,Что происходит? Что вы делаете?
Description,
French,Qu'est-ce qui se passe ? Qu'est-ce que tu fais ?
Italian,Che succede? Cosa stai dicendo?
German,Was ist los? Was treibst du denn?
Spanish_Spain,¿Qué pasa? ¿Qué estás haciendo?
Spanish_LATAM,¿Qué pasa? ¿Qué estás haciendo?
Korean,무슨 일이에요? 지금 뭐 하는 거죠?
Russian,What's going on? What are you doing?
Japanese,急にどうした？ 何をしてるんだ？
Portuguese_Brazil,O que está acontecendo? O que você está fazendo?
Chinese_Simplified,这是怎么了？你在做什么？
Chinese_Traditional,怎麼回事？你在做什麼？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0050-Choice
English_US,"Ого, это правда! Я и впрямь замечала призраков!"
Description,
French,"Waouh, c'est exact ! J'ai remarqué des apparitions !"
Italian,"Sì, è vero! Ho notato delle apparizioni!"
German,"Wow, das stimmt! Ich HABE Erscheinungen bemerkt!"
Spanish_Spain,"¡Vaya, es verdad! ¡Sí que he notado apariciones!"
Spanish_LATAM,"¡Cierto, es verdad! ¡Sí que vengo notando apariciones!"
Korean,"세상에, 어떻게 알았어요? 정말 유령이 있더라고요!"
Russian,"Wow, it's true! I HAVE noticed apparitions!"
Japanese,ああ、そのとおり！ 確かに亡霊に気づいたよ！
Portuguese_Brazil,"Nossa, é verdade! Eu percebi aparições mesmo!"
Chinese_Simplified,哇，可不是嘛！我真的看到了幽灵！
Chinese_Traditional,哇喔，真的！我的確有注意到靈體！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0051-Customer
English_US,"Тогда скажу я вам, вам крупно по-"
Description,"they are trying to say ""you are in good fortune"" but stopping mid sentence<lf>From [0049-Choice]<lf>From [0050-Choice]"
French,"Alors, je dis que tu es entre de bonnes-"
Italian,Allora dico che sei capitata…
German,"Dann sage ich dir, du hast–"
Spanish_Spain,Entonces estás de...
Spanish_LATAM,Entonces estás de...
Korean,그렇다면 선생님은 정말-
Russian,"Then I say, you are in good-"
Japanese,でもご安心を。あなたはツイて…
Portuguese_Brazil,"Então eu digo, você tem so..."
Chinese_Simplified,那么听我说，大家时来运转——
Chinese_Traditional,那我要說，你——
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0052-Customer
English_US,...погодите... что там дальше...?
Description,
French,… attends… et ensuite ?
Italian,...aspetta... cosa viene dopo...?
German,Moment …was kommt jetzt …?
Spanish_Spain,Mmm... Un momento... ¿Qué viene después?...
Spanish_LATAM,Mmm... Un momento... ¿Qué viene después?...
Korean,"...잠깐, 다음이 뭐더라...?"
Russian,...hang on... what comes next...?
Japanese,…待って…次は何だっけ…？
Portuguese_Brazil,Espera... como que continua...?
Chinese_Simplified,……等会……接下来该说什么……？
Chinese_Traditional,……等一下……我接下來要說什麼？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0053-Customer
English_US,...о!!
Description,
French,… oh !!
Italian,...oh!
German,…Oh!
Spanish_Spain,¡Ah!
Spanish_LATAM,¡Ah!
Korean,...아!!
Russian,...oh!!
Japanese,…そうだ！
Portuguese_Brazil,Ah!!
Chinese_Simplified,……哦！！
Chinese_Traditional,……噢！！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0054-Customer
English_US,"Тогда вам повезло, ведь ваш местный Охотник за демонами прибыл!"
Description,"""Demon Hunter"" just means a person who hunts demons"
French,"Alors, tu es entre de bonnes mains, parce que l'attrape-démons du coin est à ton service !"
Italian,"Allora sei capitata bene, perché l'acchiappa-demoni è al tuo servizio!"
German,"Du hast Glück, denn die örtliche Dämonenfachkraft ist eingetroffen!"
Spanish_Spain,"¡Entonces estás de suerte, porque soy cazademonios y estoy aquí en tu vecindario!"
Spanish_LATAM,"¡Entonces estás de suerte, porque soy Cazademonios y estoy aquí para servir!"
Korean,"그렇다면 선생님은 정말 운이 좋으십니다. 마침, 이 악령 사냥꾼이 도착했으니까요!"
Russian,"Then you are in good fortune, because your neighborhood Demon Hunter has arrived!"
Japanese,でもご安心を。あなたはツイてますよ。ご近所の魔物ハンターが参上しましたから！
Portuguese_Brazil,Então você tem sorte porque a pessoa responsável pela caça de demônios chegou!
Chinese_Simplified,大家时来运转，必能逢凶化吉，因为猎魔人来了！
Chinese_Traditional,你走運了，因為你的好鄰居惡魔獵人已經到來！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0055-Demon_Hunter
English_US,Пауза для взволнованного шёпота.
Description,
French,Pause pour murmures d'excitation…
Italian,Pausa per mormorii di entusiasmo…
German,Pause für aufgeregtes Murmeln.
Spanish_Spain,Pausa para murmullos emocionados.
Spanish_LATAM,Pausa para susurros entusiastas.
Korean,신나게 중얼거릴 시간 주기.
Russian,Pause for excited murmuring.
Japanese,ここで、ざわめきタイムです。
Portuguese_Brazil,Pausa para sussurros animados.
Chinese_Simplified,停下听底下人群兴奋的低语。
Chinese_Traditional,為興奮的低語停頓一下。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0056-Demon_Hunter
English_US,"А знали ли вы, что в общинах, где отсутствует Охотник за демонами,"
Description,
French,Savais-tu que dans les communautés qui n'ont pas d'attrape-démons
Italian,Lo sapevi che nelle comunità in cui non c'è un'acchiappa-demoni…
German,"Wusstest du, dass es in Gemeinden ohne eine Dämonenfachkraft"
Spanish_Spain,"¿Sabías que en comunidades sin cazademonios,"
Spanish_LATAM,¿Sabías que las comunidades sin Cazademonios...
Korean,악령 사냥꾼이 없는 지역에는
Russian,"Did you know that in communities without a Demon Hunter present,"
Japanese,ご存じでしたか？ 魔物ハンターがいない町では…
Portuguese_Brazil,"Você sabia que nas comunidades sem Caça-Demônios,"
Chinese_Simplified,大家可知道，在没有猎魔人的社区，
Chinese_Traditional,你可知道，如果一個社區沒有惡魔獵人，
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0057-Demon_Hunter
English_US,вероятность наличия демонов ВЫШЕ?? Математика не врёт!
Description,
French,il est plus probable de voir apparaître des démons ? Les chiffres sont formels !
Italian,… è più probabile che ci siano i demoni? I numeri parlano chiaro!
German,"HÄUFIGER Dämonen gibt? Ja, das passt."
Spanish_Spain,es más probable que en esas comunidades haya demonios? ¡Es cuestión de matemáticas!
Spanish_LATAM,... tienen muchas MÁS posibilidades de TENER demonios? ¡Es cuestión de matemáticas!
Korean,악령이 존재할 가능성이 더 크다는 것 아셨나요? 당연한 결과겠죠!
Russian,those communities are MORE likely to HAVE demons?? The math checks out!
